"AAPL","AMZN","MSFT","KO","PEP","JPM","BAC","NKE","ORCL","IBM","PG","WMT","date"
1.140714,24.25,29.115,22.555,41.48,24.950001,35.599998,5.57125,11.91,86.199997,42.82,53.82,1970-08-17
1.100714,23.4,28.450001,22.4,41.48,24.190001,34.779999,5.4925,11.63,85.059998,42.209999,53.240002,1970-08-18
1.122857,24.08,29.040001,23.115,42.279999,25.190001,35.494999,5.63625,12,87.699997,42.514999,54.84,1970-08-19
1.107143,23.35,28.84,22.82,42.48,25.17,35.040001,5.5975,12.15,86.919998,42.264999,53.900002,1970-08-20
1.084286,24.110001,28.844999,22.6,42.209999,25.219999,34.555,5.81875,11.9,87.300003,41.400002,54.380001,1970-08-21
1.082857,23.74,28.355,22.450001,42.900002,24.610001,34.650002,5.8125,11.37,85.209999,42.244999,53.93,1970-08-22
1.069286,23.389999,28.27,22.82,43.369999,24.700001,34.424999,5.7625,11.05,83.690002,43.025002,54.439999,1970-08-23
1.045,22.58,27.67,22.514999,43.23,23.610001,33.799999,5.66875,10.69,83.059998,42.615002,53.02,1970-08-24
1.067857,22.610001,27.735001,22.700001,43.970001,24.43,34.119999,5.64,11.28,82.32,42.974998,53.040001,1970-08-25
1.053571,21.68,26.764999,22.549999,43.209999,23.26,34.025002,5.445,10.53,79.589996,43.189999,51.849998,1970-08-26
1.091429,21.860001,27.004999,23.25,43.75,24.15,34.689999,5.41125,10.7,80.800003,43.825001,52.490002,1970-08-27
1.106429,22.129999,27.33,23.375,43.150002,24.09,34.75,5.395,11.3,81.440002,43.73,52,1970-08-28
1.085,22.299999,27.084999,22.934999,43.18,24.15,34.77,5.475,11.4,80.169998,43.849998,51.380001,1970-08-29
1.056429,22.18,26.25,22.924999,41.849998,23.620001,34.125,5.31625,10.65,80,43.705002,50.540001,1970-08-30
1.060714,22.51,27.24,22.865,42.400002,24.799999,35.139999,5.52875,11.3,81.620003,44.025002,51.939999,1970-08-31
1.077143,22.459999,27.18,22.459999,41.18,25.02,34.705002,5.3375,11.02,80.309998,43.700001,50.939999,1970-09-01
1.040714,22.1,26.764999,22.27,40.849998,24,34.235001,5.24125,10.63,79.129997,43.685001,50.380001,1970-09-02
1.014286,21.690001,26.555,22.059999,40.470001,23.33,34.25,5.19125,11,78.660004,42.849998,50.16,1970-09-03
1.01,21.93,26.52,22.040001,41.259998,24.870001,35.150002,5.6375,10.74,79.790001,43.84,50.790001,1970-09-04
1.035,22.24,27,22.195,41.740002,24.709999,35.055,5.5375,11.06,80.260002,43.845001,49.59,1970-09-05
1.025714,21.879999,26.91,22.115,42,24.200001,34.875,5.50625,10.99,79.760002,43.764999,49.700001,1970-09-06
1.028571,20.299999,26.695,22.075001,42.41,24.450001,34.919998,5.5175,10.83,78.5,43.715,49.759998,1970-09-07
1.004286,18.860001,26.485001,21.735001,41.669998,23.799999,34.584999,5.44125,10.79,77.360001,43.275002,49.16,1970-09-08
1.005,19.25,26.375,21.754999,42.049999,23.99,34.900002,5.565,10.94,76.25,43.049999,50.639999,1970-09-09
1.023571,18.889999,25.85,21.92,42.220001,24,34.785,5.55875,10.8,77.5,42.970001,50.509998,1970-09-10
1.057143,19.57,26.860001,22.424999,43.099998,25.440001,35.34,5.7625,11.21,80.57,43.904999,51.599998,1970-09-11
1.064286,20.52,26.895,22.370001,43.400002,25.940001,35.119999,5.64375,11.56,81.650002,43.424999,50,1970-09-12
1.064286,20.700001,27.385,22.459999,42.959999,27.98,35.625,5.7225,11.96,83.589996,43.919998,50.189999,1970-09-13
1.060714,21.549999,27.9,22.18,42.18,27.84,35.68,5.7075,12.69,86,43.244999,50.459999,1970-09-14
1.039286,21.02,27.120001,22.035,42.700001,26.77,35.535,5.7525,12.12,84.190002,42.599998,49.990002,1970-09-15
1.048571,21.450001,27.905001,22.264999,43.139999,27.299999,36,5.9,13.01,87,42.889999,51.919998,1970-09-16
1.051429,21.32,27.959999,22.6,42.860001,27.09,35.900002,5.94125,13.07,87.68,43.064999,51.619999,1970-09-17
1.045,22.040001,28.195,22.879999,43.240002,27.280001,36.189999,5.8875,12.93,87.510002,43.095001,51.279999,1970-09-18
1.043571,22.74,28.485001,22.865,43.450001,27.59,36.240002,5.835,13.11,88.580002,43.18,51.41,1970-09-19
1.030714,22.27,28.135,22.450001,42.939999,27.08,35.724998,5.74375,12.53,87.589996,42.950001,50.59,1970-09-20
1.044286,21.799999,27.674999,22.834999,43.73,26.780001,35.5,5.69,12.17,86.050003,43.435001,50.299999,1970-09-21
1.007143,21.4,25.73,22.549999,43.650002,26.190001,35.740002,5.63125,11.44,81.300003,43.52,49.970001,1970-09-22
1.001429,21.08,25.665001,22.360001,43.349998,25.42,35.365002,5.48,11.57,80.540001,43.005001,49.009998,1970-09-23
0.991429,21.17,25.5,22.275,42.799999,24.700001,35.450001,5.4275,11.62,79.699997,42.564999,48.07,1970-09-24
1.012143,21.790001,26.139999,21.950001,41.93,25.129999,35.799999,5.58,12.46,81.050003,42.715,48.57,1970-09-25
0.985714,22.110001,24.924999,21.415001,41.060001,23.809999,34.810001,5.425,11.77,78.989998,42.110001,47.299999,1970-09-26
1.009286,21.780001,24.584999,20.895,40.549999,23.290001,34.310001,5.445,11.93,78.419998,41.525002,47.099998,1970-09-27
1.041429,21.620001,24.41,20.549999,40.529999,23.51,34.549999,5.57625,11.97,80.110001,42.5,48.18,1970-09-28
1.066429,22.08,24.955,20.275,40.509998,23.5,34.794998,5.70875,12.02,80.32,42.535,48.099998,1970-09-29
1.022857,21.82,24.120001,19.6,38.709999,23.040001,34.355,5.61625,11.75,78.300003,42.25,47.57,1970-09-30
1.025714,21.85,23.73,20.23,40.48,23.34,35.025002,5.5675,12.03,78.199997,42.785,47.799999,1970-10-01
1.047143,22.16,24.280001,20.075001,40.740002,23.58,35.014999,5.52125,12.01,78.18,42.860001,48.07,1970-10-02
1.042857,22.049999,23.66,20.165001,41.200001,23.049999,34.32,5.46,11.73,77.089996,42.955002,47.150002,1970-10-03
1.032143,22.17,23.48,20.025,41.080002,22.940001,34.25,5.41125,11.52,77.260002,42.650002,46.740002,1970-10-04
1.030714,22.09,23.709999,19.955,40.220001,22.309999,34.209999,5.3975,11.53,77.510002,42.424999,46.790001,1970-10-05
1.010714,21.440001,23.290001,19.764999,39.009998,21.98,33.970001,5.3,11.34,77.099998,41.990002,46.790001,1970-10-06
1.025,21.4,23.690001,20.030001,39.25,22.1,34.105,5.4175,11.75,77.910004,42.435001,47.02,1970-10-07
1.025,20.780001,23.219999,19.5,38.389999,22,33.865002,5.48125,11.91,77.389999,41.595001,47.25,1970-10-08
1.027857,21.129999,23.219999,19.870001,38.41,21.51,33.599998,5.45875,11.5,76.5,41.66,47.849998,1970-10-09
1.038571,20.059999,23.495001,19.99,38.900002,21.290001,33.799999,5.4975,11.54,75.860001,41.349998,47.639999,1970-10-10
1.047857,20.059999,24.15,20.4,39.860001,21.85,34.435001,5.6425,11.7,77.449997,41.849998,49.150002,1970-10-11
1.090714,21.389999,24.959999,20.549999,40.240002,22.5,34.904999,5.695,12.42,79.330002,42.305,49.080002,1970-10-12
1.060714,21.190001,24.530001,20.334999,40.049999,22.5,34.875,5.68375,12.32,79.510002,42,48.77,1970-10-13
1.055,21.360001,24.139999,20.025,39.360001,22.690001,34.73,5.71,12.31,79.150002,41.724998,48.080002,1970-10-14
1.071429,21.780001,24.629999,20.32,39.400002,22.879999,35.18,5.795,12.39,79.949997,42.119999,48.900002,1970-10-15
1.052857,21.780001,24.07,19.91,38.830002,22.299999,34.334999,5.65875,11.82,78.559998,41.445,47.639999,1970-10-16
1.072857,21.879999,24.190001,20.190001,38.84,22.549999,34.535,5.67625,11.94,79.07,41.540001,48.43,1970-10-17
1.035714,21.639999,23.610001,19.860001,38.240002,22.34,34.165001,5.63375,11.72,77.400002,41.275002,47.830002,1970-10-18
1.061429,21.620001,23.58,20.129999,38.220001,22.66,34.599998,5.77875,11.89,77.279999,41.299999,48.16,1970-10-19
1.072143,22.01,23.700001,20.110001,38.32,22.68,34.619999,5.79625,11.96,77.949997,40.93,48.060001,1970-10-20
1.046429,21.809999,23.540001,19.605,38.110001,22.85,34.290001,5.835,11.69,77.330002,40.41,47.790001,1970-10-21
1.04,22.27,23.07,19.184999,38.049999,22.4,34.025002,5.7075,11.63,76.699997,39.945,46.900002,1970-10-22
1.044286,22.42,23.440001,18.775,37.299999,22.809999,34.169998,5.8225,11.17,77.730003,40.494999,47.880001,1970-10-23
1.04,22.690001,23.27,18.775,37.650002,22,34.075001,5.82625,11.16,77.07,40.075001,47.400002,1970-10-24
1.037857,22.969999,23.559999,18.85,38.5,22.290001,34.494999,6.1375,11.06,77.900002,40.48,48.119999,1970-10-25
1.026429,22.879999,22.950001,18.535,37.77,21.440001,33.419998,5.90875,10.76,75.699997,39.895,47.130001,1970-10-26
1.016429,22.780001,22.799999,18.83,37.700001,20.75,32.814999,5.94375,10.68,75.349998,40.349998,46.799999,1970-10-27
1.015714,23.360001,23.389999,19.025,37.73,20.75,32.919998,6.01875,11,75.18,40.974998,47.5,1970-10-28
1.051429,24.42,24.67,19.725,38.860001,21.719999,33.799999,6.125,11.9,78.449997,41.740002,49.549999,1970-10-29
1.055714,24.709999,24.860001,19.950001,39,21.26,33.654999,6.21875,11.94,79,41.700001,49.360001,1970-10-30
1.072143,26.549999,25.93,20.495001,40.400002,22.559999,34.560001,6.44625,12.35,82.459999,42.75,51.970001,1970-10-31
1.071429,26.780001,26.040001,20.485001,40.209999,22.809999,34.169998,6.12375,12.25,82.470001,43.310001,52.25,1970-11-01
1.067857,26.540001,26.32,20.905001,40.459999,23.33,34.75,6.26,11.31,82,43.959999,53.049999,1970-11-02
1.065,27.450001,26.25,20.764999,40.150002,23.530001,34.759998,6.60625,11.5,82.199997,44,53.110001,1970-11-03
1.071429,27.93,26.57,21.125,41.5,24.65,35.25,6.6625,11.35,84.900002,44.450001,54.669998,1970-11-04
1.026429,26.23,25.290001,20.455,40.080002,23.629999,34.400002,6.51375,11.03,82.25,43.779999,52.52,1970-11-05
1.039286,26.9,25.49,20.5,40.099998,24.139999,34.654999,6.61125,11.3,83.449997,44.009998,53.470001,1970-11-06
1.029286,27.76,25.25,20.365,39.82,24.17,34.275002,6.5075,11.44,81.550003,44.165001,53.330002,1970-11-07
1.035,27.77,25.040001,20.43,40.290001,24.120001,34.145,6.52625,11.36,81.449997,44.389999,53.540001,1970-11-08
1.040714,27.18,24.67,20.365,39.900002,24.450001,34.290001,6.63,11.1,80.849998,44.32,53.130001,1970-11-09
1.01,26.030001,24.209999,20.24,40,23.709999,33.419998,6.4275,10.85,78.43,44.525002,52.029999,1970-11-10
1.011429,25.540001,24.35,20.195,39.98,24.23,34,6.35,10.76,78.730003,44.759998,52.419998,1970-11-11
1.042857,26.379999,25.719999,20.725,39.700001,25.110001,34.91,6.5375,11.46,81.459999,45.060001,54.07,1970-11-12
1.032857,26.65,25.73,20.6,38.169998,24.940001,34.595001,6.52125,11.62,81.910004,44.720001,54.049999,1970-11-13
1.029286,26.219999,25.09,20.950001,38.639999,25.58,35,6.4375,11.37,80.790001,45.075001,54.599998,1970-11-14
1.035,26.82,25.17,20.85,38.919998,25.639999,34.720001,6.4275,11.71,80.470001,44.705002,54.32,1970-11-15
1.032143,26.52,25.58,20.924999,39.23,25.99,35.424999,6.48375,11.5,80.07,44.950001,54.560001,1970-11-16
1.013571,25.059999,24.57,20.834999,39.389999,25.73,35.080002,6.4725,11.17,78.709999,44.645,53.700001,1970-11-17
1.026429,25.67,24.59,20.719999,39.790001,25.719999,35.605,6.58375,11.37,79.010002,44.384998,54.580002,1970-11-18
0.942857,25.75,24.200001,20.715,40.27,25.59,35.669998,6.57375,11.29,78.75,44.599998,52.98,1970-11-19
0.97,25.049999,24.76,21.205,40.970001,26.540001,36,6.65625,11.66,80.07,44.974998,52.650002,1970-11-20
0.956429,25.129999,24.6,21.264999,40.57,26.870001,36.34,6.72125,11.54,82.790001,44.939999,55.290001,1970-11-21
0.945714,24.379999,24.92,19.950001,39.900002,26.5,35.994999,6.54375,11.58,82.879997,44.549999,54.540001,1970-11-22
0.937143,24.99,25.5,20.200001,42.540001,27.309999,36.439999,6.5375,12,84.260002,44.630001,55.41,1970-11-23
0.938571,25.25,25.209999,20.055,41.84,27.450001,36.400002,6.4825,11.84,83.360001,44.715,54.98,1970-11-24
0.965,25.58,25.76,20.205,42.299999,28.68,37.119999,6.64375,12.13,85.629997,45.564999,55.990002,1970-11-25
0.97,25.43,25.719999,20,43,29.440001,37.275002,6.71875,12,85.75,45.275002,55.98,1970-11-26
0.96,25.120001,25.49,19.955,43.330002,28.559999,36.779999,6.6325,12.03,85.199997,44.935001,55.110001,1970-11-27
0.953571,28.969999,25.219999,19.709999,42.650002,27.959999,36.290001,6.5275,11.79,83.879997,44.57,55,1970-11-28
0.99,29.110001,25.74,20.165001,43.450001,28.809999,36.834999,6.74625,11.97,85.120003,45.345001,56.09,1970-11-29
1.004286,28.889999,25.799999,20.415001,43.439999,29.139999,36.869999,6.78375,12.02,85.660004,45.424999,56.580002,1970-11-30
1.015714,28.690001,25.57,20.200001,43.279999,29.35,37.025002,6.69125,11.88,84.900002,44.924999,56.32,1970-12-01
1.025714,28.66,25.719999,20.219999,43.759998,29.280001,37.125,6.58875,11.92,85.889999,44.935001,55.939999,1970-12-02
1.032143,29.43,26.1,20.5,43.43,29.860001,37.455002,6.705,12.2,87.57,45.075001,56.150002,1970-12-03
1.149286,29.959999,25.860001,20.264999,43.279999,30.360001,37.07,6.59375,12.08,86.519997,45.07,55.580002,1970-12-04
1.25,30.879999,26.370001,20.51,43.389999,30.709999,37.205002,6.77875,12.41,87.510002,44.849998,55.91,1970-12-05
1.260714,30.700001,25.99,21.635,43.310001,30.82,37.130001,6.765,12.19,86.68,44.924999,55.080002,1970-12-06
1.285714,30.450001,25.74,21.440001,43.099998,29.959999,36.845001,6.67125,12.1,86.050003,44.560001,55.009998,1970-12-07
1.307143,30.959999,26.360001,21.995001,43.689999,30.08,37,6.75625,12.42,87.550003,44.75,55.799999,1970-12-08
1.325714,31.700001,26.200001,22.25,43.68,30.940001,37.255001,6.80875,12.46,89,44.439999,56.700001,1970-12-09
1.333571,32.950001,25.99,22.125,43.470001,30.719999,37.16,6.84375,12.42,89.980003,43.904999,55.490002,1970-12-10
1.325,32.599998,25.620001,22.125,43.369999,30.49,36.970001,6.74375,12.53,88.699997,44.299999,53.900002,1970-12-11
1.337857,32.630001,25.790001,22.32,43.77,31.040001,37.209999,6.735,12.91,89.900002,44.950001,53.759998,1970-12-12
1.342857,33.049999,25.57,21.975,43.299999,31.25,37.080002,6.6075,12.56,88.989998,45.16,52.919998,1970-12-13
1.292857,31.559999,24.76,22.055,42.98,30.42,36.235001,6.53375,12.17,86.449997,45.014999,52.470001,1970-12-14
1.270714,31.48,24.629999,22.26,43,30.43,36.255001,6.5675,12.16,85.769997,44.674999,52.810001,1970-12-15
1.275,31.75,24.030001,22.07,43.299999,30.549999,36.525002,6.48125,12.1,86.18,44.715,52.59,1970-12-16
1.302857,33,24.16,22.264999,43.73,30.49,36.560001,6.53,12.3,86.080002,44.790001,52.900002,1970-12-17
1.308571,32.720001,24.219999,22.094999,43.560001,30.9,36.875,6.48,12.1,85.260002,44.900002,52,1970-12-18
1.348571,34.849998,24.790001,22.33,44.18,32.049999,37.494999,6.7375,12.65,87.690002,45.555,52.5,1970-12-19
1.305714,34.860001,24.41,22.08,43.549999,32.549999,37.169998,6.8275,13.26,87.57,45.889999,53.349998,1970-12-20
1.292857,35.549999,24.4,22.309999,43.740002,32.27,36.790001,6.8425,12.83,87.360001,45.564999,52.810001,1970-12-21
1.282143,35.889999,24.610001,22.785,44.200001,32.860001,37.099998,6.99875,13.01,88.040001,45.91,52.610001,1970-12-22
1.246429,35.400002,24.639999,22.9,44.099998,33.919998,37.064999,6.99625,12.8,87.330002,45.66,52.459999,1970-12-23
1.236429,35.23,24.879999,23.055,44.23,33.82,37.855,6.84375,13.02,83.82,46.025002,52.849998,1970-12-24
1.257143,35.389999,24.870001,23.295,44.869999,34.689999,38.330002,6.985,13.58,84.25,46.185001,53.860001,1970-12-25
1.26,35.52,24.09,23.389999,44.52,35.099998,38.360001,6.9675,13.36,81.900002,45.689999,54.619999,1970-12-26
1.225,33.349998,23.67,23.445,44.299999,35.130001,38.459999,6.93125,13.09,80.050003,45.400002,53.619999,1970-12-27
1.199286,33.68,23.75,23.434999,44.02,33.759998,37.915001,6.91,12.86,82,45.285,53.790001,1970-12-28
1.227143,34.07,24.68,23.299999,44.380001,34.080002,38.549999,6.98875,13.02,81.709999,45.299999,54.759998,1970-12-29
1.246429,34.650002,24.879999,23.4,44.43,34.540001,39.195,6.9125,13.27,83.970001,45.25,55.389999,1970-12-30
1.269286,35.200001,24.99,23.725,44.599998,34.700001,39.220001,6.9,13.33,83.949997,45.41,55.029999,1970-12-31
1.244286,34.130001,24.65,23.674999,44.740002,34.700001,39.244999,6.81875,13.48,82.75,45.584999,54.080002,1971-01-01
1.305,35.84,25.389999,24.1,45.5,35.950001,39.945,6.875,13.65,84.5,46.200001,55.25,1971-01-02
1.299286,35.84,25.959999,23.6,44.880001,36.09,39.919998,6.95875,13.35,84.300003,45.945,55.060001,1971-01-03
1.365714,35.849998,26.07,23.5,44.959999,35.07,39.865002,7.01625,13.42,84.699997,45.77,55.240002,1971-01-04
1.367143,35.5,26.07,23.059999,44.610001,34.450001,39.205002,7.04,13.34,84.550003,45.205002,54.490002,1971-01-05
1.371429,35.040001,26.33,23.235001,44.43,34.799999,39.455002,7.0025,12.93,84.919998,45.615002,54.259998,1971-01-06
1.361429,35.580002,25.780001,23.375,44.169998,33.849998,38.959999,6.92125,12.77,83.18,45.75,53.740002,1971-01-07
1.341429,35.400002,25.700001,23.584999,43.939999,34.299999,38.775002,7.07875,12.65,83.629997,46.189999,54.599998,1971-01-08
1.363571,35.389999,25.26,23.32,43.549999,33.990002,39.325001,7.1125,12.38,82.489998,45.345001,54.18,1971-01-09
1.377857,36.720001,25.75,23.440001,44.16,34.400002,39.830002,7.11625,12.52,84.349998,45.139999,54.389999,1971-01-10
1.337857,36.299999,25.629999,23.254999,43.84,33.900002,39.805,6.635,12.43,83.419998,44.584999,53.799999,1971-01-11
1.361429,36.32,25.639999,23.205,44.5,34.18,39.514999,6.68625,12.01,82.5,44.59,53.669998,1971-01-12
1.363571,37.25,26.15,23.245001,44.389999,34.209999,40,6.735,12.33,83.589996,44.98,54.349998,1971-01-13
1.376429,37.849998,26.879999,23.190001,44.459999,34.369999,40.200001,6.73125,12.45,84.739998,45.055,55.73,1971-01-14
1.366429,37.919998,26.5,23.115,44.029999,34.130001,40.005001,6.68875,12.18,83.949997,44.98,54.959999,1971-01-15
1.419286,39.049999,27.42,22.475,44.369999,35.07,40.450001,6.735,12.57,86.089996,45.395,56.549999,1971-01-16
1.457143,40.509998,27.700001,22.110001,45.119999,35.400002,40.740002,6.71375,12.73,86.25,45.049999,56.700001,1971-01-17
1.420714,40.5,27.469999,21.940001,44.549999,35.66,40.924999,6.625,12.67,85.470001,44.25,55.759998,1971-01-18
1.398571,38.25,26.91,22.004999,46.950001,35.009998,40.799999,6.7075,12.6,84.029999,44.174999,55.630001,1971-01-19
1.417857,37.650002,27.309999,21.955,47.419998,35.759998,41.439999,6.70375,12.84,84.889999,44.279999,56.529999,1971-01-20
1.421429,39.27,27.4,22.139999,47.07,37.299999,41.73,6.7125,12.64,85.419998,44.169998,56.650002,1971-01-21
1.400714,38.43,27.27,21.995001,47.490002,37.290001,41.75,6.63625,12.63,86.440002,44.375,57.32,1971-01-22
1.419286,37.68,27.52,21.455,47.75,36.25,41.389999,6.6325,12.41,86.739998,44.290001,56.650002,1971-01-23
1.492857,36.32,26.690001,22.379999,46.779999,35.040001,40.759998,6.53,12.09,83.330002,44.07,55.799999,1971-01-24
1.49,34.98,26.889999,22.450001,47.32,35.330002,41.575001,6.5,12.08,83.720001,44.900002,57,1971-01-25
1.472143,35.330002,26.040001,22.5,47.060001,34.43,41.09,6.3875,11.69,82.5,44.580002,55.959999,1971-01-26
1.485714,34.869999,26.379999,22.545,47.049999,34.939999,41.595001,6.43125,12.07,81.849998,44.75,56.900002,1971-01-27
1.485,40.110001,26.450001,22.584999,47.009998,34.860001,41.68,6.49625,12.1,82.300003,44.450001,56.5,1971-01-28
1.465,41.310001,26,22.26,46.669998,34.580002,40.98,6.5625,11.68,81.510002,44.115002,55.630001,1971-01-29
1.538571,41.599998,26.889999,22.52,47.130001,35.470001,41.764999,6.585,12.1,83.550003,44.775002,56.189999,1971-01-30
1.499286,42.080002,26.610001,22.315001,46.380001,35.490002,41.415001,6.4975,11.88,82.540001,44.154999,56.16,1971-01-31
1.48,41.389999,26.469999,22.43,46,35.240002,41.439999,6.47375,11.92,81.800003,43.549999,55.490002,1971-02-01
1.448571,40.66,26.23,22.690001,46.349998,35.060001,41.375,6.4075,11.88,80.959999,43.875,55.900002,1971-02-02
1.505714,41.639999,26.41,22.485001,46.07,35.049999,41.285,6.4675,11.99,81.25,43.935001,55.91,1971-02-03
1.480714,40.029999,26.17,22.375,45.349998,33.360001,40.369999,6.3375,11.82,81.269997,43.349998,55.27,1971-02-04
1.515,39.650002,26.18,22.445,45.060001,33.73,40.799999,6.3275,11.86,81.129997,43.919998,55.830002,1971-02-05
1.455714,38.669998,25.66,22.18,44.639999,32.759998,39.900002,6.22375,11.64,79.849998,43.764999,55.299999,1971-02-06
1.402143,38.939999,25.65,22.049999,44.759998,32.990002,40.299999,6.2125,11.45,79.75,44.400002,55.740002,1971-02-07
1.423571,39.009998,25.709999,22.389999,44.990002,32.849998,40.264999,6.325,11.39,80.690002,44.099998,57,1971-02-08
1.402857,39.150002,25.58,22.424999,45.459999,32.990002,40.645,6.60125,11.29,80.879997,44.540001,57.77,1971-02-09
1.404286,38.93,25.610001,22.309999,45.209999,33.220001,40.305,6.5975,11.68,81.019997,44.560001,57.700001,1971-02-10
1.407143,39.849998,25.73,22.325001,45.599998,33.639999,40.715,6.71625,12.16,81.510002,44.705002,58.799999,1971-02-11
1.441429,40.209999,25.6,22.254999,44.970001,33.43,40.395,6.7975,11.9,81.199997,44.555,58.07,1971-02-12
1.426429,40.299999,25.629999,22.530001,45,33.900002,40.709999,6.85,12.12,81.559998,44.485001,57.93,1971-02-13
1.407857,40.099998,25.540001,22.504999,45.240002,33.66,40.75,6.90625,12.08,81.790001,44.560001,58.099998,1971-02-14
1.452857,43.02,25.700001,22.43,45.299999,34.049999,40.535,6.885,12.18,83.519997,44.200001,58.919998,1971-02-15
1.451429,43.57,26.620001,22.15,44.700001,34.189999,40.605,6.83125,12.15,82.849998,43.900002,58.880001,1971-02-16
1.500714,43.759998,26.450001,21.945,44.200001,34.830002,40.855,6.79125,12.12,83.050003,43.689999,58.779999,1971-02-17
1.548571,45.700001,26.24,21.805,44.02,34.599998,40.494999,6.89875,12.16,82.849998,43.349998,59.189999,1971-02-18
1.491429,45.220001,26.219999,21.639999,43.52,33.919998,39.189999,6.8375,12.3,82.970001,43.355,58.400002,1971-02-19
1.49,45.849998,26.5,22.035,43.709999,33.740002,38.830002,6.90625,12.37,81.959999,43.59,59.099998,1971-02-20
